Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
closeBrowser(),Chrome 97.0.4692.99,,,2022-01-28 12:37:47,2022-01-28 12:37:48,0.718s,PASSED
,,,,,,,
Test Cases/SignUp/Signup with Facebook,Chrome 97.0.4692.99,,SignUp,2022-01-28 12:37:48,2022-01-28 12:38:04,16.055s,PASSED
"openBrowser("""")",Chrome 97.0.4692.99,,,2022-01-28 12:37:48,2022-01-28 12:37:49,1.318s,PASSED
"navigateToUrl(""https://dev.adroot.io/auth/signin"")",Chrome 97.0.4692.99,,,2022-01-28 12:37:49,2022-01-28 12:37:51,2.022s,PASSED
"click(findTestObject(""Object Repository/SignUp/Page_AdRoot  Login/a_Sign up now""))",Chrome 97.0.4692.99,,,2022-01-28 12:37:51,2022-01-28 12:37:52,0.626s,PASSED
"click(findTestObject(""Object Repository/SignUp/Page_AdRoot  Sign up/button_Sign up""))",Chrome 97.0.4692.99,,,2022-01-28 12:37:52,2022-01-28 12:37:53,0.881s,PASSED
"switchToWindowTitle(""Facebook"")",Chrome 97.0.4692.99,,,2022-01-28 12:37:53,2022-01-28 12:37:54,1.408s,PASSED
"setText(findTestObject(""Object Repository/SignUp/Page_Facebook/input_Email or phone_email""), ""makronmanuel01@gmail.com"")",Chrome 97.0.4692.99,,,2022-01-28 12:37:54,2022-01-28 12:37:55,0.775s,PASSED
"setEncryptedText(findTestObject(""Object Repository/SignUp/Page_Facebook/input_Password_pass""), ""/cmVevPZqxso+uthIH5BoA=="")",Chrome 97.0.4692.99,,,2022-01-28 12:37:55,2022-01-28 12:37:56,0.681s,PASSED
"click(findTestObject(""SignUp/Page_Facebook/Page_Facebook/label_Password_loginbutton""))",Chrome 97.0.4692.99,,,2022-01-28 12:37:56,2022-01-28 12:37:56,0.476s,PASSED
"switchToWindowTitle(""AdRoot ‒ Dashboard"")",Chrome 97.0.4692.99,,,2022-01-28 12:37:56,2022-01-28 12:38:01,5.155s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/SignUp/Page_AdRoot  Dashboard/a_Campaigns""), 0)",Chrome 97.0.4692.99,,,2022-01-28 12:38:01,2022-01-28 12:38:03,1.523s,PASSED
closeBrowser(),Chrome 97.0.4692.99,,,2022-01-28 12:38:03,2022-01-28 12:38:04,0.741s,PASSED
,,,,,,,
Test Cases/SignUp/SignUp without clicking agree button,Chrome 97.0.4692.99,,SignUp,2022-01-28 12:38:04,2022-01-28 12:38:14,10.781s,PASSED
"openBrowser("""")",Chrome 97.0.4692.99,,,2022-01-28 12:38:04,2022-01-28 12:38:05,1.430s,PASSED
"navigateToUrl(""https://dev.adroot.io/auth/signin"")",Chrome 97.0.4692.99,,,2022-01-28 12:38:05,2022-01-28 12:38:08,2.097s,PASSED
"click(findTestObject(""Object Repository/SignUp/Page_AdRoot  Login/a_Sign up now""))",Chrome 97.0.4692.99,,,2022-01-28 12:38:08,2022-01-28 12:38:08,0.613s,PASSED
"setText(findTestObject(""Object Repository/SignUp/Page_AdRoot  Sign up/input_First name_first_name""), ""Ruzan"")",Chrome 97.0.4692.99,,,2022-01-28 12:38:08,2022-01-28 12:38:09,1.271s,PASSED
"setText(findTestObject(""Object Repository/SignUp/Page_AdRoot  Sign up/input_Last name_last_name""), ""Test"")",Chrome 97.0.4692.99,,,2022-01-28 12:38:09,2022-01-28 12:38:10,0.816s,PASSED
"setText(findTestObject(""Object Repository/SignUp/Page_AdRoot  Sign up/input_E-mail_email""), ""runayany@gmail.com"")",Chrome 97.0.4692.99,,,2022-01-28 12:38:10,2022-01-28 12:38:11,0.844s,PASSED
"setEncryptedText(findTestObject(""Object Repository/SignUp/Page_AdRoot  Sign up/input_Password_password""), ""9juLMCYi8sYpY2Mrwe5diw=="")",Chrome 97.0.4692.99,,,2022-01-28 12:38:11,2022-01-28 12:38:12,0.563s,PASSED
"setEncryptedText(findTestObject(""Object Repository/SignUp/Page_AdRoot  Sign up/input_Confirm password_confirm""), ""9juLMCYi8sYpY2Mrwe5diw=="")",Chrome 97.0.4692.99,,,2022-01-28 12:38:12,2022-01-28 12:38:12,0.645s,PASSED
"click(findTestObject(""SignUp/SignUp with email/Page_AdRoot  Sign up/button_Sign up""))",Chrome 97.0.4692.99,,,2022-01-28 12:38:12,2022-01-28 12:38:13,0.572s,PASSED
"click(findTestObject(""Object Repository/SignUp/Page_AdRoot  Sign up/span_Please agree to the terms and conditio_b28976""))",Chrome 97.0.4692.99,,,2022-01-28 12:38:13,2022-01-28 12:38:13,0.500s,PASSED
"verifyTextPresent(""Please agree to the terms and conditions to register."", false)",Chrome 97.0.4692.99,,,2022-01-28 12:38:13,2022-01-28 12:38:14,0.384s,PASSED
closeBrowser(),Chrome 97.0.4692.99,,,2022-01-28 12:38:14,2022-01-28 12:38:14,0.720s,PASSED
,,,,,,,
Test Cases/SignUp/SignUp without email,Chrome 97.0.4692.99,,SignUp,2022-01-28 12:38:14,2022-01-28 12:38:26,11.416s,PASSED
"openBrowser("""")",Chrome 97.0.4692.99,,,2022-01-28 12:38:15,2022-01-28 12:38:16,1.487s,PASSED
"navigateToUrl(""https://dev.adroot.io/auth/signin"")",Chrome 97.0.4692.99,,,2022-01-28 12:38:16,2022-01-28 12:38:18,2.095s,PASSED
"click(findTestObject(""Object Repository/SignUp/Page_AdRoot  Login/a_Sign up now""))",Chrome 97.0.4692.99,,,2022-01-28 12:38:18,2022-01-28 12:38:19,0.881s,PASSED
"setText(findTestObject(""Object Repository/SignUp/Page_AdRoot  Sign up/input_First name_first_name""), ""Runa"")",Chrome 97.0.4692.99,,,2022-01-28 12:38:19,2022-01-28 12:38:20,1.057s,PASSED
"setText(findTestObject(""Object Repository/SignUp/Page_AdRoot  Sign up/input_Last name_last_name""), ""Test"")",Chrome 97.0.4692.99,,,2022-01-28 12:38:20,2022-01-28 12:38:21,0.767s,PASSED
"setText(findTestObject(""Object Repository/SignUp/Page_AdRoot  Sign up/input""), ""77197878"")",Chrome 97.0.4692.99,,,2022-01-28 12:38:21,2022-01-28 12:38:22,0.827s,PASSED
"setEncryptedText(findTestObject(""Object Repository/SignUp/Page_AdRoot  Sign up/input_Password_password""), ""9juLMCYi8sYpY2Mrwe5diw=="")",Chrome 97.0.4692.99,,,2022-01-28 12:38:22,2022-01-28 12:38:23,0.625s,PASSED
"setEncryptedText(findTestObject(""Object Repository/SignUp/Page_AdRoot  Sign up/input_Confirm password_confirm""), ""9juLMCYi8sYpY2Mrwe5diw=="")",Chrome 97.0.4692.99,,,2022-01-28 12:38:23,2022-01-28 12:38:23,0.628s,PASSED
"click(findTestObject(""SignUp/Page_AdRoot  Sign up/Page_AdRoot  Sign up/div_Confirm password_checkbox""))",Chrome 97.0.4692.99,,,2022-01-28 12:38:23,2022-01-28 12:38:24,0.591s,PASSED
"click(findTestObject(""SignUp/SignUp with email/Page_AdRoot  Sign up/div_Sign up""))",Chrome 97.0.4692.99,,,2022-01-28 12:38:24,2022-01-28 12:38:24,0.414s,PASSED
"click(findTestObject(""Object Repository/SignUp/Page_AdRoot  Sign up/span_Invalid e-mail address""))",Chrome 97.0.4692.99,,,2022-01-28 12:38:24,2022-01-28 12:38:25,0.501s,PASSED
"verifyTextPresent(""Invalid e-mail address."", false)",Chrome 97.0.4692.99,,,2022-01-28 12:38:25,2022-01-28 12:38:25,0.344s,PASSED
closeBrowser(),Chrome 97.0.4692.99,,,2022-01-28 12:38:25,2022-01-28 12:38:26,0.815s,PASSED
