Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"sendKeys(findTestObject(""Object Repository/Login wtih Facebook/Page_Facebook/input_Password_pass""), Keys.chord(ENTER))",Chrome 98.0.4758.102,,,2022-03-01 10:36:55,2022-03-01 10:36:56,0.429s,PASSED
"switchToWindowTitle(""AdRoot ‒ Dashboard"")",Chrome 98.0.4758.102,,,2022-03-01 10:36:56,2022-03-01 10:37:01,5.456s,PASSED
"click(findTestObject(""Object Repository/Login/Page_AdRoot  Dashboard/a_Campaigns""))",Chrome 98.0.4758.102,,,2022-03-01 10:37:01,2022-03-01 10:37:03,1.872s,PASSED
closeBrowser(),Chrome 98.0.4758.102,,,2022-03-01 10:37:03,2022-03-01 10:37:04,0.687s,PASSED
,,,,,,,
Test Cases/Login/Login with Google and close,Chrome 98.0.4758.102,,Login,2022-03-01 10:37:04,2022-03-01 10:37:15,11.528s,PASSED
"openBrowser("""")",Chrome 98.0.4758.102,,,2022-03-01 10:37:04,2022-03-01 10:37:05,1.307s,PASSED
"setViewPortSize(1200, 1000)",Chrome 98.0.4758.102,,,2022-03-01 10:37:05,2022-03-01 10:37:05,0.156s,PASSED
"navigateToUrl(""https://dev.adroot.io/auth/signin"")",Chrome 98.0.4758.102,,,2022-03-01 10:37:05,2022-03-01 10:37:08,2.189s,PASSED
"click(findTestObject(""Object Repository/Login/Page_AdRoot  Login/span_Sign In""))",Chrome 98.0.4758.102,,,2022-03-01 10:37:08,2022-03-01 10:37:08,0.722s,PASSED
"switchToWindowTitle(""Մտնել Google հաշիվներ"")",Chrome 98.0.4758.102,,,2022-03-01 10:37:08,2022-03-01 10:37:10,2.066s,PASSED
"setText(findTestObject(""Object Repository/Login/Page_Google/input_adroot.io_identifier""), ""ruzan.a@adroot.io"")",Chrome 98.0.4758.102,,,2022-03-01 10:37:10,2022-03-01 10:37:12,1.485s,PASSED
"sendKeys(findTestObject(""Object Repository/Login/Page_Google/input_adroot.io_identifier""), Keys.chord(ENTER))",Chrome 98.0.4758.102,,,2022-03-01 10:37:12,2022-03-01 10:37:12,0.502s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login/Page_Google/input__password""), ""sdVWhQOwjgjxxHejC0ycFw=="")",Chrome 98.0.4758.102,,,2022-03-01 10:37:12,2022-03-01 10:37:14,1.853s,PASSED
"switchToWindowTitle(""AdRoot ‒ Login"")",Chrome 98.0.4758.102,,,2022-03-01 10:37:14,2022-03-01 10:37:14,0.031s,PASSED
"verifyTextPresent(""Login into your account"", false)",Chrome 98.0.4758.102,,,2022-03-01 10:37:14,2022-03-01 10:37:15,0.323s,PASSED
closeBrowser(),Chrome 98.0.4758.102,,,2022-03-01 10:37:15,2022-03-01 10:37:15,0.651s,PASSED
,,,,,,,
Test Cases/Login/Login with google,Chrome 98.0.4758.102,,Login,2022-03-01 10:37:15,2022-03-01 10:37:49,33.377s,PASSED
"openBrowser("""")",Chrome 98.0.4758.102,,,2022-03-01 10:37:16,2022-03-01 10:37:17,1.229s,PASSED
"setViewPortSize(1200, 1000)",Chrome 98.0.4758.102,,,2022-03-01 10:37:17,2022-03-01 10:37:17,0.127s,PASSED
"navigateToUrl(""https://dev.adroot.io/auth/signin"")",Chrome 98.0.4758.102,,,2022-03-01 10:37:17,2022-03-01 10:37:19,1.949s,PASSED
"click(findTestObject(""Object Repository/Login/Page_AdRoot  Login/span_Sign In""))",Chrome 98.0.4758.102,,,2022-03-01 10:37:19,2022-03-01 10:37:20,0.757s,PASSED
"switchToWindowTitle(""Մտնել Google հաշիվներ"")",Chrome 98.0.4758.102,,,2022-03-01 10:37:20,2022-03-01 10:37:21,1.021s,PASSED
"setText(findTestObject(""Object Repository/Login/Page_Google/input_adroot.io_identifier""), ""ruzan.a@adroot.io"")",Chrome 98.0.4758.102,,,2022-03-01 10:37:21,2022-03-01 10:37:22,1.096s,PASSED
"sendKeys(findTestObject(""Object Repository/Login/Page_Google/input_adroot.io_identifier""), Keys.chord(ENTER))",Chrome 98.0.4758.102,,,2022-03-01 10:37:22,2022-03-01 10:37:22,0.454s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login/Page_Google/input__password""), ""sdVWhQOwjgjxxHejC0ycFw=="")",Chrome 98.0.4758.102,,,2022-03-01 10:37:22,2022-03-01 10:37:24,1.847s,PASSED
"sendKeys(findTestObject(""Object Repository/Login/Page_Google/input__password""), Keys.chord(ENTER))",Chrome 98.0.4758.102,,,2022-03-01 10:37:24,2022-03-01 10:37:24,0.457s,PASSED
"switchToWindowTitle(""AdRoot ‒ Dashboard"")",Chrome 98.0.4758.102,,,2022-03-01 10:37:24,2022-03-01 10:37:46,22.013s,PASSED
"click(findTestObject(""Object Repository/Login/Page_AdRoot  Dashboard/a_Campaigns""))",Chrome 98.0.4758.102,,,2022-03-01 10:37:46,2022-03-01 10:37:48,1.424s,PASSED
closeBrowser(),Chrome 98.0.4758.102,,,2022-03-01 10:37:48,2022-03-01 10:37:49,0.696s,PASSED
,,,,,,,
Test Cases/Login/Login with invalid email,Chrome 98.0.4758.102,,Login,2022-03-01 10:37:49,2022-03-01 10:37:55,6.898s,PASSED
"openBrowser("""")",Chrome 98.0.4758.102,,,2022-03-01 10:37:49,2022-03-01 10:37:50,1.227s,PASSED
"setViewPortSize(1200, 1000)",Chrome 98.0.4758.102,,,2022-03-01 10:37:50,2022-03-01 10:37:50,0.131s,PASSED
"navigateToUrl(""https://dev.adroot.io/auth/signin"")",Chrome 98.0.4758.102,,,2022-03-01 10:37:50,2022-03-01 10:37:52,1.852s,PASSED
"setText(findTestObject(""Object Repository/Login/Page_AdRoot  Login/input_E-mail_email""), ""makronmanuel@gmail.com"")",Chrome 98.0.4758.102,,,2022-03-01 10:37:52,2022-03-01 10:37:53,0.969s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login/Page_AdRoot  Login/input_Password_password""), ""p6SfaQ7mi9I0hsJfWzeJOA=="")",Chrome 98.0.4758.102,,,2022-03-01 10:37:53,2022-03-01 10:37:54,0.558s,PASSED
"click(findTestObject(""Object Repository/Login/Page_AdRoot  Login/button_Sign in""))",Chrome 98.0.4758.102,,,2022-03-01 10:37:54,2022-03-01 10:37:54,0.613s,PASSED
"verifyTextPresent(""Incorrect e-mail or password."", false)",Chrome 98.0.4758.102,,,2022-03-01 10:37:54,2022-03-01 10:37:55,0.637s,PASSED
closeBrowser(),Chrome 98.0.4758.102,,,2022-03-01 10:37:55,2022-03-01 10:37:55,0.644s,PASSED
,,,,,,,
Test Cases/Login/Login with wrong password,Chrome 98.0.4758.102,,Login,2022-03-01 10:37:55,2022-03-01 10:38:03,7.213s,PASSED
"openBrowser("""")",Chrome 98.0.4758.102,,,2022-03-01 10:37:56,2022-03-01 10:37:57,1.315s,PASSED
"setViewPortSize(1200, 1000)",Chrome 98.0.4758.102,,,2022-03-01 10:37:57,2022-03-01 10:37:57,0.133s,PASSED
"navigateToUrl(""https://dev.adroot.io/auth/signin"")",Chrome 98.0.4758.102,,,2022-03-01 10:37:57,2022-03-01 10:37:59,1.944s,PASSED
"setText(findTestObject(""Object Repository/Login/Page_AdRoot  Login/input_E-mail_email""), ""makronmanuel01@gmail.com"")",Chrome 98.0.4758.102,,,2022-03-01 10:37:59,2022-03-01 10:38:00,0.971s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login/Page_AdRoot  Login/input_Password_password""), ""p6SfaQ7mi9I0hsJfWzeJOA=="")",Chrome 98.0.4758.102,,,2022-03-01 10:38:00,2022-03-01 10:38:01,0.577s,PASSED
"click(findTestObject(""Object Repository/Login/Page_AdRoot  Login/button_Sign in""))",Chrome 98.0.4758.102,,,2022-03-01 10:38:01,2022-03-01 10:38:01,0.598s,PASSED
"verifyTextPresent(""Incorrect e-mail or password."", false)",Chrome 98.0.4758.102,,,2022-03-01 10:38:01,2022-03-01 10:38:02,0.738s,PASSED
closeBrowser(),Chrome 98.0.4758.102,,,2022-03-01 10:38:02,2022-03-01 10:38:03,0.643s,PASSED
